Hang khai thac,Container,Kich co,Kich co ISO,Ghi chu,Ghi chu noi bo,Tinh trang vo,Nam san xuat,So ngay luu bai,Lich trinh tau,Ten tau,Chuyen nhap,Chuyen xuat,Huong,Trang thai,F/E,Phuong an,Vi tri tren bai,Cang xep,Cang do,Cang dich,Ngay nhap bai,Ngay ra bai,Loai Hang,Hang Hoa,Trong Luong,Nhom Trong Luong,VGM,Huy,Nhiet do,CLASS,UNNO,Chu hang,So Booking,So Van Don,So niem chi,So niem chi 1,So niem chi 2,Thanh Ly Hai Quan,So to khai,Hang noi/ ngoai,Cang chuyen,Cang giao nhan,So lenh,Thong gio,DVT thong gio
VLC,BISU2835330,20GP,22G0,,CONT THANH LY,,,397,BDFO/2023/0021,BIEN DONG FORTUNE,2302S,2302N,Import,Stacking,E,Nhap tau,X1-25-01-1,VNDAN,VNTTS,,20/01/2023 03:16:46,,Empty,RONG,2.3,L,FALSE,FALSE,,,,VIMC SHIPPING COMPANY,,VC062301DANSGN0020,,,,Release,,Hang noi,,,,,
VLC,VNLU2090428,20GP,22G0,,,,,350,BDFO/2023/0055,BIEN DONG FORTUNE,2305S,2306S,Import,Stacking,E,Nhap tau,MR,TCTCI,VNTTS,,8/3/2023 17:25,,Empty,RONG,2.3,L,FALSE,FALSE,,,,Cong ty Van tai bien VIMC,,RONG TCIT,,,,Release,,Hang noi,,,,,
VLC,BISU2836213,20GP,22G0,.,CONT THANH LY,,,459,BDFT/2022/0178,BIEN DONG FREIGHTER,2204S,2204N,Import,Stacking,E,Nhap tau,A-19-06-1,VNQUI,VNSGN,,19/11/2022 04:29:26,,Empty,RONG,2.3,A,FALSE,FALSE,,,,CONG TY VAN TAI BIEN VIMC HCM,,VC082211QNNSGN027,,,,Release,,Hang ngoai,,,,0,
VLC,BISU2824640,20GP,22G0,,CONT THANH LY,,,366,BDMR/2023/0035,BIEN DONG MARINER,2303S,2303N,Import,Stacking,E,Nhap tau,A-19-05-1,VNQUI,VNTTS,,20/02/2023 14:56:55,,Empty,RONG,2.3,A,FALSE,FALSE,,,,CONG TY VAN TAI BIEN VIMC HCM,,RONG QUI NHON,,,,Release,,Hang noi,,,,,
VLC,BISU2835177,20GP,22G0,,CONT THANH LY,,,366,BDMR/2023/0035,BIEN DONG MARINER,2303S,2303N,Import,Stacking,E,Nhap tau,A-19-08-1,VNQUI,VNTTS,,20/02/2023 17:35:08,,Empty,RONG,2.3,A,FALSE,FALSE,,,,CONG TY VAN TAI BIEN VIMC HCM,,RONG QUI NHON,,,,Release,,Hang noi,,,,,
VLC,BISU2840954,20GP,22G0,,CONT THANH LY,,,366,BDMR/2023/0035,BIEN DONG MARINER,2303S,2303N,Import,Stacking,E,Nhap tau,A-19-06-3,VNQUI,VNTTS,,20/02/2023 17:40:12,,Empty,RONG,2.3,A,FALSE,FALSE,,,,CONG TY VAN TAI BIEN VIMC HCM,,RONG QUI NHON,,,,Release,,Hang noi,,,,,
VLC,BISU2840492,20GP,22G0,,CONT THANH LY,,,366,BDMR/2023/0035,BIEN DONG MARINER,2303S,2303N,Import,Stacking,E,Nhap tau,A-19-06-2,VNQUI,VNTTS,,20/02/2023 17:40:25,,Empty,RONG,2.3,A,FALSE,FALSE,,,,CONG TY VAN TAI BIEN VIMC HCM,,RONG QUI NHON,,,,Release,,Hang noi,,,,,
VLC,BISU2834273,20GP,22G0,,CONT THANH LY,,,366,BDMR/2023/0035,BIEN DONG MARINER,2303S,2303N,Import,Stacking,E,Nhap tau,A-19-08-2,VNQUI,VNTTS,,20/02/2023 17:40:52,,Empty,RONG,2.3,A,FALSE,FALSE,,,,CONG TY VAN TAI BIEN VIMC HCM,,RONG QUI NHON,,,,Release,,Hang noi,,,,,
VLC,BISU2830508,20GP,22G0,,CONT THANH LY,,,366,BDMR/2023/0035,BIEN DONG MARINER,2303S,2303N,Import,Stacking,E,Nhap tau,A-19-08-3,VNQUI,VNTTS,,20/02/2023 17:43:39,,Empty,RONG,2.3,A,FALSE,FALSE,,,,CONG TY VAN TAI BIEN VIMC HCM,,RONG QUI NHON,,,,Release,,Hang noi,,,,,
VLC,BISU6821504,40HC,45G0,,CONT THANH LY,,,597,BDPI/2022/0094,VIMC PIONEER,2221S,2221N,Import,Stacking,E,Nhap tau,A-22-07-2,VNHPH,VNSGN,,4/7/2022 19:07,,Empty,RONG,4,L,TRUE,FALSE,,,,,,VC072206HPHSGN416,,,,Release,,Hang noi,,,,,
VLC,BISU2838237,20GP,22G0,,CONT THANH LY,,,433,BDPI/2022/0193,VIMC PIONEER,2239S,2240N,Import,Stacking,E,Nhap tau,MR,VNQUI,VNTTS,,15/12/2022 04:22:28,,Empty,RONG,2.3,L,FALSE,FALSE,,,,CONG TY VAN TAI BIEN VIMC,,VC082212QNNSGN018,,,,Release,,Hang noi,,,,,
VLC,BISU2830257,20GP,22G0,,CONT THANH LY,,,433,BDPI/2022/0193,VIMC PIONEER,2239S,2240N,Import,Stacking,E,Nhap tau,MR,VNQUI,VNTTS,,15/12/2022 04:22:44,,Empty,RONG,2.3,L,FALSE,FALSE,,,,CONG TY VAN TAI BIEN VIMC,,VC082212QNNSGN018,,,,Release,,Hang noi,,,,,
VLC,BISU2836825,20GP,22G0,,CONT THANH LY,,,433,BDPI/2022/0193,VIMC PIONEER,2239S,2240N,Import,Stacking,E,Nhap tau,A-19-05-5,VNQUI,VNTTS,,15/12/2022 04:22:58,,Empty,RONG,2.3,L,FALSE,FALSE,,,,CONG TY VAN TAI BIEN VIMC,,VC082212QNNSGN018,,,,Release,,Hang noi,,,,,
VLC,BISU2835243,20GP,22G0,,CONT THANH LY,,,433,BDPI/2022/0193,VIMC PIONEER,2239S,2240N,Import,Stacking,E,Nhap tau,A-19-04-5,VNQUI,VNTTS,,15/12/2022 04:23:13,,Empty,RONG,2.3,L,FALSE,FALSE,,,,CONG TY VAN TAI BIEN VIMC,,VC082212QNNSGN018,,,,Release,,Hang noi,,,,,
VLC,BISU2834186,20GP,22G0,CHUA VE SINH,GIANG / EQC VIMC Y/C GIU LAI,B,,135,BDPI/2023/0227,VIMC PIONEER,2335S,2335N,Import,Stacking,E,Nhap tau,A-19-04-2,VNDAN,VNTTS,VNTTS,9/10/2023 13:04,,Empty,EMPTY,2.3,L,FALSE,FALSE,,,,VIMC SHIPPING COMPANY,,VC112309DANSGN088,DA VE SINH,,,Hold,,Hang noi,,,,,
VLC,BISU6824822,40HC,45G0,,CONT THANH LY,,,557,BDST/2022/0116,BIEN DONG STAR,2226S,2226N,Import,Stacking,E,Nhap tau,A-22-07-3,VNDAN,VNSGN,,13/08/2022 02:05:13,,Empty,RONG,4.5,L,TRUE,FALSE,,,,,,VC062208DANSGN0012,,,,Release,,Hang noi,,,,,
VLC,BISU6823092,40HC,45G0,,CONT THANH LY,,,557,BDST/2022/0116,BIEN DONG STAR,2226S,2226N,Import,Stacking,E,Nhap tau,A-22-08-1,VNDAN,VNSGN,,13/08/2022 05:03:34,,Empty,RONG,4.5,L,TRUE,FALSE,,,,,,VC062208DANSGN0012,,,,Release,,Hang noi,,,,,
VLC,BISU2837755,20GP,22G0,,CONT THANH LY,,,374,BDST/2023/0033,BIEN DONG STAR,2303SS,2304N,Import,Stacking,E,Nhap tau,A-19-06-5,VNDAN,VNTTS,,12/2/2023 7:19,,Empty,RONG,3,L,FALSE,FALSE,,,,CONG TY VAN TAI BIEN VIMC,,VC062302DANSGN0009-2,,,,Release,,Hang noi,,,,,
VLC,CAIU4673824,40HC,45G0,"Mop xung quanh va da,Cu muc ri set,",,,,20,BDNA/2024/0002,BIENDONG NAVIGATOR,2402S,2402N,Import,Stacking,F,Nhap tau,D-08-02-1,VNHPH,VNTTS,VNTTS,1/2/2024 21:21,,General,VAI VUN,18,M,TRUE,FALSE,,,,CTY TNHH GIAO NHAN VAN TAI VIET DUC,,VC022401HPHSGN413,VMC125386,VMC125386,,Hold,,Hang noi,,,2402010077,,
VLC,VNLU2093068,20GP,22G0,"Mxq va da, cong thanh, rach ron, troc san, muc bi set",,,,19,BDNA/2024/0002,BIENDONG NAVIGATOR,2402S,2402N,Import,Stacking,F,Nhap tau,D-41-05-1,VNHPH,VNTTS,VNTTS,2/2/2024 1:57,,General,GACH MEN,20,H,TRUE,FALSE,,,,CONG TY CO PHAN DAU TU TAN BIEN,,VC022401HPHSGN418,815047,815047,,Hold,,Hang noi,,,2402010210,,
VLC,VNLU3095342,20GP,22G0,"Mxq va da, cong thanh, rach ron, troc san, muc bi set",,,,20,BDNA/2024/0002,BIENDONG NAVIGATOR,2402S,2402N,Import,Stacking,F,Nhap tau,F-39-04-1,VNHPH,VNTTS,VNTTS,1/2/2024 21:14,,General,BOT DONG BAO,29,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VIET NAM,,VC022401HPHSGN522,VMC127498,VMC127498,,Hold,,Hang noi,,,2402010167,,
VLC,CAIU4674646,40HC,45G0,"Muc gi set,mxq va da,",,,,20,BDNA/2024/0002,BIENDONG NAVIGATOR,2402S,2402N,Import,Stacking,F,Nhap tau,D-28-01-1,VNHPH,VNTTS,VNTTS,1/2/2024 19:06,,General,VAN EP,29,H,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VIET NAM,,VC022401HPHSGN523,DA3921462,DA3921462,,Hold,,Hang noi,,,,,
VLC,SEKU5758527,40HC,45G0,"MXQ VA DA,",,,,20,BDNA/2024/0002,BIENDONG NAVIGATOR,2402S,2402N,Import,Stacking,F,Nhap tau,F-24-02-1,VNHPH,VNTTS,VNTTS,1/2/2024 18:34,,General,VAI VUN,15,M,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VIET NAM,,VC022401HPHSGN538,VMC130139,VMC130139,,Hold,,Hang noi,,,,,
VLC,SEKU5579687,40HC,45G0,"Mop xung quanh va da,",,,,20,BDNA/2024/0002,BIENDONG NAVIGATOR,2402S,2402N,Import,Stacking,F,Nhap tau,E-44-01-1,VNHPH,VNTTS,VNTTS,1/2/2024 18:58,,General,VAI VUN,15,M,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VIET NAM,,VC022401HPHSGN538,VMC127482,VMC127482,,Hold,,Hang noi,,,,,
VLC,CAIU4674688,40HC,45G0,"Mop xung quanh va da,Cu muc ri set,",,,,20,BDNA/2024/0002,BIENDONG NAVIGATOR,2402S,2402N,Import,Stacking,F,Nhap tau,F-20-02-1,VNHPH,VNTTS,VNTTS,1/2/2024 19:03,,General,VAI VUN,15,M,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VIET NAM,,VC022401HPHSGN538,A56007417,A56007417,,Hold,,Hang noi,,,,,
VLC,VIMU6300192,40HC,45G0,"Mop xung quanh va da,",,,,20,BDNA/2024/0002,BIENDONG NAVIGATOR,2402S,2402N,Import,Stacking,F,Nhap tau,D-12-01-1,VNHPH,VNTTS,VNTTS,1/2/2024 20:56,,General,VAI VUN,15,M,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VIET NAM,,VC022401HPHSGN538,A56007698,A56007698,,Hold,,Hang noi,,,,,
VLC,SEKU5592950,40HC,45G0,"Mop xung quanh va da,",,,,20,BDNA/2024/0002,BIENDONG NAVIGATOR,2402S,2402N,Import,Stacking,F,Nhap tau,D-08-01-1,VNHPH,VNTTS,VNTTS,1/2/2024 21:16,,General,VAI VUN,15,M,TRUE,FALSE,,,,CONG TY CO PHAN VAN TAI HANG HAI QUOC TE VIET NAM,,VC022401HPHSGN538,823704,823704,,Hold,,Hang noi,,,,,
VLC,VNLU3096349,20GP,22G0,"Mop xung quanh va da,Cu muc ri set,",,,,20,BDNA/2024/0002,BIENDONG NAVIGATOR,2402S,2402N,Import,Stacking,F,Nhap tau,D-31-01-1,VNHPH,VNTTS,VNTTS,1/2/2024 22:04,,General,BOT DA,20,H,TRUE,FALSE,,,,CONG TY TNHH THUONG MAI BAO THIEN,,VC022401HPHSGN558,788128,788128,,Hold,,Hang noi,,,2402190125,,
VLC,CAIU4670743,40HC,45G0,"Mxq va da, cong thanh, rach ron, troc san, muc bi set",,,,20,BDNA/2024/0002,BIENDONG NAVIGATOR,2402S,2402N,Import,Stacking,F,Nhap tau,D-46-05-1,VNHPH,VNTTS,VNTTS,1/2/2024 18:33,,General,GIAY,20,H,TRUE,FALSE,,,,CONG TY TNHH DT&TM TRUONG PHAT,,VC022401HPHSGN570,VMC130192,VMC130192,,Hold,,Hang noi,,,,,
VLC,VNLU2090731,20GP,22G0,"Mop xung quanh va da,Cu muc ri set,",,,,20,BDNA/2024/0002,BIENDONG NAVIGATOR,2402S,2402N,Import,Stacking,F,Nhap tau,E-21-01-1,VNHPH,VNTTS,VNTTS,1/2/2024 22:10,,General,BOT DA,18,M,TRUE,FALSE,,,,CONG TY TNHH THUONG MAI HOA CHAT CONG NGHIEP MIEN NAM,,VC022401HPHSGN575,VFC408356,VFC408356,,Hold,,Hang noi,,,,,
VLC,VNLU3090994,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-29-04-1,VNHPH,VNTTS,VNTTS,9/2/2024 1:56,,General,GACH MEN,20,H,TRUE,FALSE,,,,CTY CP DT TAN BIEN,,VC022401HPHSGN516,VMC129402,VMC129402,,Hold,,Hang noi,,,2402160156,,
VLC,SEKU5763360,40HC,45G0,",mxq va da,cong thanh cong tay ,rron",,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,D-46-03-1,VNHPH,VNTTS,VNTTS,8/2/2024 21:20,,General,GIAY,20,H,TRUE,FALSE,,,,CTY CP DT TAN BIEN,,VC022401HPHSGN516,788162,788162,,Hold,,Hang noi,,,2402160156,,
VLC,VNLU3096061,20GP,22G0,"Mop xung quanh+da,Cong thanh,Cong tay,Rach ron, Ho nep san,Cu ri set,",,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-37-05-2,VNHPH,VNTTS,VNTTS,8/2/2024 23:48,,General,BOT DA,18,M,TRUE,FALSE,,,,CN CTY CP VT VA TM VITRANIMEX,,VC022401HPHSGN545,VTM204616,VTM204616,,Hold,,Hang noi,,,,,
VLC,VNLU3093925,20GP,22G0,"Mop xung quanh+da,Cong thanh,Cong tay,Rach ron, Ho nep san,Cu ri set,",,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-37-04-2,VNHPH,VNTTS,VNTTS,8/2/2024 23:51,,General,BOT DA,18,M,TRUE,FALSE,,,,CN CTY CP VT VA TM VITRANIMEX,,VC022401HPHSGN545,205915,205915,,Hold,,Hang noi,,,,,
VLC,BISU2835726,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,D-31-04-1,VNHPH,VNTTS,VNTTS,8/2/2024 22:10,,General,BOT DA,15,M,TRUE,FALSE,,,,CTY TNHH MTV CAO HOANG KIM,,VC022401HPHSGN546,VFC409570,VFC409570,,Hold,,Hang noi,,,,,
VLC,BISU2824104,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,D-31-01-2,VNHPH,VNTTS,VNTTS,8/2/2024 22:19,,General,BOT DA,18,M,TRUE,FALSE,,,,CTY TNHH TM XNK MTP,,VC022401HPHSGN547,A29037559,A29037559,,Hold,,Hang noi,,,2402150087,,
VLC,BISU2837626,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-37-01-1,VNHPH,VNTTS,VNTTS,9/2/2024 1:37,,General,BOT DA,18,M,TRUE,FALSE,,,,CTY TNHH TM XNK MTP,,VC022401HPHSGN547,DA3921863,DA3921863,,Hold,,Hang noi,,,2402150087,,
VLC,VNLU3098017,20GP,22G0,"Mop fu xung quanh + daCong thanh, Rach ron, Cu muc ri set,",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-31-03-1,VNHPH,VNTTS,VNTTS,9/2/2024 1:14,,General,GACH MEN,27,H,TRUE,FALSE,,,,CTY CP NGOC CHAU MEKONG,,VC022401HPHSGN550,124560,124560,,Hold,,Hang noi,,,2402160157,,
VLC,BISU2836867,20GP,22G0,",phinh mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-33-02-2,VNHPH,VNTTS,VNTTS,9/2/2024 2:32,,General,GACH MEN,27,H,TRUE,FALSE,,,,CTY CP NGOC CHAU MEKONG,,VC022401HPHSGN550,124455,124455,,Hold,,Hang noi,,,2402160157,,
VLC,SEKU6384545,40HC,45G0,,,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-28-02-1,VNHPH,VNTTS,VNTTS,8/2/2024 23:07,,General,HAT NHUA,28,H,TRUE,FALSE,,,,CTY CP NGOC CHAU MEKONG,,VC022401HPHSGN550,788167,788167,,Hold,,Hang noi,,,2402160157,,
VLC,VNLU3094650,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,D-31-02-1,VNHPH,VNTTS,VNTTS,8/2/2024 22:02,,General,BOT DA,18,M,TRUE,FALSE,,,,CTY TNHH SX VA TM MINH TAN,,VC022401HPHSGN551,763846,763846,,Hold,,Hang noi,,,,,
VLC,VNLU3094270,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,13,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,D-31-05-1,VNHPH,VNTTS,VNTTS,8/2/2024 22:15,,General,BOT DA,18,M,TRUE,FALSE,,,,CTY TNHH SX VA TM MINH TAN,,VC022401HPHSGN551,VMC124678,VMC124678,,Hold,,Hang noi,,,,,
VLC,BISU2820330,20GP,22G0,"Mop fu xung quanh + daCong thanh, Rach ron, Cu muc ri set,",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-35-04-1,VNHPH,VNTTS,VNTTS,9/2/2024 1:02,,General,BOT DA,18,M,TRUE,FALSE,,,,CTY TNHH SX VA TM MINH TAN,,VC022401HPHSGN551,662622,662622,,Hold,,Hang noi,,,,,
VLC,VNLU3090633,20GP,22G0,"Mop fu xung quanh + daCong thanh, Rach ron, Cu muc ri set,",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-31-04-1,VNHPH,VNTTS,VNTTS,9/2/2024 1:14,,General,BOT DA,18,M,TRUE,FALSE,,,,CTY TNHH SX VA TM MINH TAN,,VC022401HPHSGN551,VMC127491,VMC127491,,Hold,,Hang noi,,,,,
VLC,VNLU2090984,20GP,22G0,"Mop fu xung quanh + daCong thanh, Rach ron, Cu muc ri set,",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-35-05-1,VNHPH,VNTTS,VNTTS,9/2/2024 1:18,,General,BOT DA,18,M,TRUE,FALSE,,,,CTY TNHH SX VA TM MINH TAN,,VC022401HPHSGN551,VMC127470,VMC127470,,Hold,,Hang noi,,,,,
VLC,VNLU3096668,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-31-01-1,VNHPH,VNTTS,VNTTS,9/2/2024 1:20,,General,BOT DA,18,M,TRUE,FALSE,,,,CTY TNHH SX VA TM MINH TAN,,VC022401HPHSGN551,VMC127455,VMC127455,,Hold,,Hang noi,,,,,
VLC,VNLU3092512,20GP,22G0,"Mop fu xung quanh + daCong thanh, Rach ron, Cu muc ri set,",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-35-02-2,VNHPH,VNTTS,VNTTS,9/2/2024 1:24,,General,BOT DA,18,M,TRUE,FALSE,,,,CTY TNHH SX VA TM MINH TAN,,VC022401HPHSGN551,761151,761151,,Hold,,Hang noi,,,,,
VLC,VNLU3098830,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-31-04-2,VNHPH,VNTTS,VNTTS,9/2/2024 1:28,,General,BOT DA,18,M,TRUE,FALSE,,,,CTY TNHH SX VA TM MINH TAN,,VC022401HPHSGN551,827971,827971,,Hold,,Hang noi,,,,,
VLC,VNLU3092976,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-31-03-2,VNHPH,VNTTS,VNTTS,9/2/2024 1:32,,General,BOT DA,18,M,TRUE,FALSE,,,,CTY TNHH SX VA TM MINH TAN,,VC022401HPHSGN551,828401,828401,,Hold,,Hang noi,,,,,
VLC,VNLU3091769,20GP,22G0,"Mop fu xung quanh + daCong thanh, Rach ron, Cu muc ri set,",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-37-05-1,VNHPH,VNTTS,VNTTS,9/2/2024 1:41,,General,BOT DA,18,M,TRUE,FALSE,,,,CTY TNHH SX VA TM MINH TAN,,VC022401HPHSGN551,VMC130125,VMC130125,,Hold,,Hang noi,,,,,
VLC,VNLU2091419,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-29-05-1,VNHPH,VNTTS,VNTTS,9/2/2024 1:54,,General,BOT DA,18,M,TRUE,FALSE,,,,CTY TNHH SX VA TM MINH TAN,,VC022401HPHSGN551,VMC127492,VMC127492,,Hold,,Hang noi,,,,,
VLC,VNLU3094900,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-35-02-1,VNHPH,VNTTS,VNTTS,9/2/2024 1:15,,General,BOT DA,18,M,TRUE,FALSE,,,,"CTY TNHH SX,TM,DV HAI BINH",,VC022401HPHSGN552,824482,824482,,Hold,,Hang noi,,,2402190054,,
VLC,VNLU2093983,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-31-05-1,VNHPH,VNTTS,VNTTS,9/2/2024 1:05,,General,GACH MEN,18,M,TRUE,FALSE,,,,CTY TNHH DV VT DAI THIEN PHAT,,VC022401HPHSGN598,A29038636,A29038636,,Hold,,Hang noi,,,2402160120,,
VLC,VNLU2093978,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-35-03-1,VNHPH,VNTTS,VNTTS,9/2/2024 1:13,,General,GACH MEN,18,M,TRUE,FALSE,,,,CTY TNHH DV VT DAI THIEN PHAT,,VC022401HPHSGN598,A29031045,A29031045,,Hold,,Hang noi,,,2402160120,,
VLC,VNLU3098378,20GP,22G0,"Mop fu xung quanh + daCong thanh, Rach ron, Cu muc ri set,",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-35-01-1,VNHPH,VNTTS,VNTTS,9/2/2024 1:21,,General,GACH MEN,18,M,TRUE,FALSE,,,,CTY TNHH DV VT DAI THIEN PHAT,,VC022401HPHSGN598,A29038417,A29038417,,Hold,,Hang noi,,,2402160120,,
VLC,VNLU3091476,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-31-05-2,VNHPH,VNTTS,VNTTS,9/2/2024 1:35,,General,GACH MEN,18,M,TRUE,FALSE,,,,CTY TNHH DV VT DAI THIEN PHAT,,VC022401HPHSGN598,81028,81028,,Hold,,Hang noi,,,2402160120,,
VLC,VNLU3091901,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,F-31-04-3,VNHPH,VNTTS,VNTTS,9/2/2024 1:43,,General,GACH MEN,18,M,TRUE,FALSE,,,,CTY TNHH DV VT DAI THIEN PHAT,,VC022401HPHSGN598,A29031186,A29031186,,Hold,,Hang noi,,,2402160120,,
VLC,VNLU2093807,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-37-03-1,VNHPH,VNTTS,VNTTS,9/2/2024 2:06,,General,GACH MEN,18,M,TRUE,FALSE,,,,CTY TNHH DV VT DAI THIEN PHAT,,VC022401HPHSGN598,A29031026,A29031026,,Hold,,Hang noi,,,2402160120,,
VLC,VNLU3096354,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-37-04-2,VNHPH,VNTTS,VNTTS,9/2/2024 2:13,,General,GACH MEN,18,M,TRUE,FALSE,,,,CTY TNHH DV VT DAI THIEN PHAT,,VC022401HPHSGN598,LA06618,LA06618,,Hold,,Hang noi,,,2402160120,,
VLC,VNLU3091368,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-33-02-3,VNHPH,VNTTS,VNTTS,9/2/2024 2:17,,General,GACH MEN,18,M,TRUE,FALSE,,,,CTY TNHH DV VT DAI THIEN PHAT,,VC022401HPHSGN598,822057,822057,,Hold,,Hang noi,,,2402160120,,
VLC,VNLU2093279,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-31-06-1,VNHPH,VNTTS,VNTTS,9/2/2024 2:48,,General,GACH MEN,18,M,TRUE,FALSE,,,,CTY TNHH DV VT DAI THIEN PHAT,,VC022401HPHSGN598,A28885572,A28885572,,Hold,,Hang noi,,,2402160120,,
VLC,VNLU3098758,20GP,22G0,",mxq va da,cong thanh cong tay ,rron,cont cu ri set",,,,12,BDNA/2024/0003,BIENDONG NAVIGATOR,2403S,2403N,Import,Stacking,F,Nhap tau,E-33-04-1,VNHPH,VNTTS,VNTTS,9/2/2024 2:24,,General,GACH MEN,18,M,TRUE,FALSE,,,,CTY TNHH VT TOAN THANH LONG,,VC022401HPHSGN599,VMC130147,VMC130147,,Hold,,Hang noi,,,,,
